LoanID,Age,Gender,Married,Dependents,Education,SelfEmployed,EmploymentType,CreditHistory,PropertyArea,LoanPurpose,LoanTermMonths,ApplicantIncome,CoapplicantIncome,LoanAmount,LoanStatus
LOAN01679,61,Female,No,2,Graduate,No,Business Owner,Good,Rural,Home,60,20888,2837,82256,Approved
LOAN01680,59,Male,Yes,0,Not Graduate,Yes,Salaried,Good,Semiurban,Vehicle,360,31575,8473,153504,Approved
LOAN01681,35,Male,Yes,1,Not Graduate,No,Salaried,Good,Rural,Business,120,20676,6511,106836,Approved
LOAN01682,49,Male,Yes,0,Graduate,No,Salaried,Good,Semiurban,Business,120,26041,6515,120047,Approved
LOAN01683,49,Male,Yes,3+,Graduate,No,Freelancer,Good,Semiurban,Business,360,25867,3725,113961,Approved
LOAN01684,31,Male,Yes,0,Graduate,No,Business Owner,Good,Urban,Home,360,23782,19240,153472,Approved
LOAN01685,52,Male,No,0,Graduate,No,Salaried,Good,Semiurban,Education,360,46144,6111,220528,Approved
LOAN01686,22,Female,No,0,Not Graduate,No,Business Owner,Poor,Urban,Business,300,23024,3616,88393,Rejected
LOAN01687,34,Male,No,1,Graduate,No,Government,Average,Urban,Business,360,82951,1651,270362,Approved
LOAN01688,40,Male,Yes,1,Graduate,Yes,Salaried,Poor,Urban,Vehicle,180,56677,15315,191866,Approved
LOAN01689,42,Female,Yes,0,Graduate,No,Business Owner,Average,Urban,Home,180,62024,6690,170553,Approved
LOAN01690,31,Male,Yes,0,Graduate,Yes,Freelancer,Average,Urban,Vehicle,180,26632,23493,131088,Rejected
LOAN01691,47,Male,No,0,Not Graduate,No,Business Owner,Good,Semiurban,Education,360,39741,2038,121763,Approved
LOAN01692,23,Female,No,1,Graduate,No,Freelancer,Good,Urban,Business,180,22713,5002,93266,Approved
LOAN01693,37,Male,Yes,1,Not Graduate,No,Business Owner,Good,Rural,Education,180,40047,10116,154717,Approved
LOAN01694,64,Male,Yes,0,Not Graduate,Yes,Unemployed,Good,Urban,Personal,360,16392,7666,89346,Approved
LOAN01695,48,Male,Yes,0,Graduate,No,Salaried,Average,Semiurban,Home,120,58573,11949,163282,Rejected
LOAN01696,49,Male,No,0,Graduate,No,Business Owner,Good,Urban,Business,120,27168,803,76068,Approved
LOAN01697,41,Female,No,0,Not Graduate,No,Salaried,Poor,Urban,Business,180,41618,4042,134574,Rejected
LOAN01698,36,Female,Yes,1,Graduate,No,Salaried,Good,Urban,Home,60,45243,14099,205499,Approved
LOAN01699,57,Male,Yes,0,Graduate,No,Salaried,Average,Semiurban,Home,360,28303,13299,137560,Approved
LOAN01700,40,Female,Yes,0,Graduate,No,Salaried,Good,Rural,Vehicle,360,25356,12264,156334,Approved
LOAN01701,26,Male,Yes,0,Graduate,No,Unemployed,Good,Urban,Home,180,34403,10934,157336,Rejected
LOAN01702,39,Male,Yes,3+,Not Graduate,No,Government,Poor,Urban,Home,180,52122,4730,251408,Rejected
LOAN01703,25,Female,Yes,2,Graduate,No,Salaried,Good,Urban,Medical,360,33991,13816,116421,Approved
LOAN01704,23,Male,No,0,Graduate,Yes,Business Owner,Good,Rural,Vehicle,300,47635,5457,196643,Approved
LOAN01705,21,Male,No,0,Not Graduate,No,Business Owner,Good,Rural,Home,360,51914,2374,152358,Rejected
LOAN01706,58,Male,Yes,0,Not Graduate,No,Government,Good,Urban,Business,300,33303,9692,127260,Approved
LOAN01707,35,Male,No,1,Graduate,No,Business Owner,Good,Urban,Business,180,34520,11418,181153,Approved
LOAN01708,54,Male,Yes,0,Not Graduate,No,Salaried,Good,Rural,Personal,360,38656,12607,149216,Approved
LOAN01709,55,Female,Yes,2,Graduate,No,Freelancer,Good,Urban,Vehicle,360,60723,16749,244119,Approved
LOAN01710,45,Male,Yes,1,Not Graduate,No,Freelancer,Good,Semiurban,Personal,180,31117,10378,107558,Approved
LOAN01711,44,Male,Yes,3+,Graduate,Yes,Business Owner,Good,Urban,Home,240,60596,4645,134348,Approved
LOAN01712,32,Male,Yes,0,Graduate,No,Government,Average,Semiurban,Business,240,40734,9826,133141,Rejected
LOAN01713,38,Female,Yes,2,Not Graduate,No,Government,Average,Rural,Home,180,26070,6191,113719,Rejected
LOAN01714,35,Female,Yes,2,Graduate,No,Business Owner,Good,Rural,Home,360,35636,8282,133020,Approved
LOAN01715,64,Female,No,0,Not Graduate,No,Business Owner,Good,Rural,Vehicle,360,21932,2101,121005,Approved
LOAN01716,36,Female,Yes,0,Graduate,No,Unemployed,Good,Semiurban,Home,180,19817,19812,99188,Approved
LOAN01717,47,Female,Yes,0,Not Graduate,No,Salaried,Average,Semiurban,Business,240,47719,16311,153220,Approved
LOAN01718,28,Male,Yes,0,Not Graduate,No,Salaried,Average,Urban,Personal,360,52000,12398,154671,Rejected
LOAN01719,45,Female,No,0,Graduate,No,Salaried,Poor,Rural,Education,180,35780,2109,122157,Rejected
LOAN01720,37,Female,Yes,1,Not Graduate,No,Government,Good,Semiurban,Home,360,37103,11253,161475,Approved
LOAN01721,49,Female,No,0,Graduate,No,Freelancer,Good,Semiurban,Vehicle,360,28014,3303,82552,Approved
LOAN01722,28,Female,Yes,3+,Not Graduate,No,Salaried,Good,Urban,Personal,360,39201,8713,127914,Approved
LOAN01723,35,Male,Yes,0,Graduate,No,Unemployed,Good,Semiurban,Vehicle,360,88580,5758,307615,Approved
LOAN01724,47,Male,Yes,3+,Not Graduate,No,Freelancer,Good,Rural,Business,360,57203,15278,200304,Rejected
LOAN01725,27,Male,Yes,0,Graduate,No,Government,Good,Semiurban,Home,360,35094,4269,196362,Approved
LOAN01726,23,Female,Yes,2,Graduate,Yes,Salaried,Average,Urban,Home,240,33744,6256,145245,Rejected
LOAN01727,49,Male,Yes,0,Graduate,No,Business Owner,Good,Urban,Vehicle,360,30657,12167,85188,Approved
LOAN01728,64,Male,Yes,0,Graduate,Yes,Freelancer,Average,Urban,Home,60,19245,6572,80163,Rejected
LOAN01729,44,Female,Yes,2,Not Graduate,No,Business Owner,Good,Rural,Personal,240,29222,11055,149340,Approved
LOAN01730,23,Male,Yes,0,Graduate,No,Freelancer,Poor,Rural,Education,120,49188,11949,210026,Rejected
LOAN01731,40,Female,No,1,Graduate,No,Government,Poor,Rural,Business,360,23875,6291,143199,Approved
LOAN01732,35,Male,Yes,1,Graduate,No,Salaried,Poor,Semiurban,Vehicle,180,32015,11306,174851,Rejected
LOAN01733,45,Male,No,1,Graduate,No,Government,Average,Semiurban,Vehicle,360,21956,8829,112891,Approved
LOAN01734,50,Male,No,1,Graduate,Yes,Salaried,Average,Semiurban,Business,360,51712,3821,172298,Approved
LOAN01735,34,Female,Yes,2,Not Graduate,No,Salaried,Good,Semiurban,Personal,60,20477,15183,92952,Approved
LOAN01736,27,Male,Yes,0,Not Graduate,Yes,Salaried,Good,Semiurban,Medical,360,47416,3234,168099,Approved
LOAN01737,37,Male,Yes,1,Graduate,Yes,Salaried,Average,Semiurban,Personal,360,57693,33761,123056,Approved
LOAN01738,64,Female,No,3+,Graduate,Yes,Salaried,Average,Semiurban,Personal,360,31397,1146,103070,Approved
LOAN01739,40,Male,No,0,Graduate,No,Government,Poor,Urban,Vehicle,120,26659,8327,77376,Approved
LOAN01740,56,Female,No,0,Graduate,No,Freelancer,Good,Urban,Business,360,44972,1601,126210,Approved
LOAN01741,29,Female,No,2,Graduate,No,Salaried,Good,Rural,Home,360,74689,4696,244074,Approved
LOAN01742,58,Male,No,0,Not Graduate,No,Freelancer,Average,Rural,Home,240,66420,3386,129502,Rejected
LOAN01743,42,Female,Yes,0,Graduate,No,Salaried,Poor,Semiurban,Home,240,35130,10778,166541,Rejected
LOAN01744,22,Male,Yes,0,Not Graduate,No,Salaried,Good,Urban,Home,300,24406,18064,134449,Approved
LOAN01745,44,Female,No,1,Graduate,No,Business Owner,Good,Rural,Education,360,32714,1594,99479,Approved
LOAN01746,28,Male,Yes,0,Graduate,No,Business Owner,Good,Semiurban,Home,240,16976,12019,90360,Approved
LOAN01747,31,Female,Yes,1,Graduate,No,Government,Good,Semiurban,Personal,180,28281,3692,113451,Approved
LOAN01748,33,Male,No,2,Graduate,Yes,Salaried,Good,Semiurban,Personal,360,44478,2262,133063,Approved
LOAN01749,37,Female,Yes,0,Graduate,Yes,Freelancer,Good,Semiurban,Home,60,30777,6534,63331,Approved
LOAN01750,28,Male,No,1,Not Graduate,No,Freelancer,Average,Semiurban,Home,360,27717,6394,71876,Rejected
LOAN01751,41,Male,No,3+,Graduate,No,Unemployed,Good,Rural,Personal,240,35420,4436,122355,Approved
LOAN01752,38,Male,Yes,2,Not Graduate,No,Salaried,Good,Urban,Personal,300,32170,13893,85534,Approved
LOAN01753,50,Male,No,2,Graduate,No,Business Owner,Average,Urban,Personal,180,51020,4869,92920,Approved
LOAN01754,38,Female,Yes,0,Graduate,No,Business Owner,Poor,Urban,Medical,360,19989,19995,103796,Approved
LOAN01755,51,Male,Yes,2,Graduate,No,Unemployed,Poor,Urban,Medical,360,46024,27252,173135,Rejected
LOAN01756,58,Female,Yes,0,Graduate,No,Salaried,Good,Urban,Education,360,35569,29791,168007,Approved
LOAN01757,52,Female,Yes,0,Graduate,No,Business Owner,Poor,Urban,Home,360,44153,11313,127936,Rejected
LOAN01758,31,Female,Yes,0,Graduate,No,Salaried,Good,Urban,Vehicle,180,19436,14546,41378,Approved
LOAN01759,65,Male,Yes,0,Graduate,No,Business Owner,Average,Urban,Home,240,54034,12295,221630,Rejected
LOAN01760,45,Male,Yes,2,Graduate,No,Salaried,Good,Urban,Personal,300,46368,14595,129164,Approved
LOAN01761,53,Female,Yes,0,Graduate,No,Salaried,Good,Urban,Business,360,77107,14088,171794,Approved
LOAN01762,58,Male,No,1,Graduate,No,Business Owner,Good,Semiurban,Vehicle,360,24966,2159,137016,Approved
LOAN01763,61,Male,No,2,Graduate,No,Salaried,Good,Semiurban,Home,240,27911,4679,61374,Approved
LOAN01764,28,Female,Yes,1,Not Graduate,No,Salaried,Average,Urban,Business,360,16271,6172,88821,Rejected
LOAN01765,31,Female,Yes,0,Graduate,Yes,Salaried,Good,Semiurban,Business,360,25069,15639,117393,Approved
LOAN01766,42,Female,Yes,1,Not Graduate,No,Salaried,Good,Rural,Personal,180,69247,16958,224690,Approved
LOAN01767,44,Male,Yes,0,Graduate,Yes,Unemployed,Good,Rural,Home,360,41472,6680,99419,Approved
LOAN01768,61,Female,No,0,Graduate,No,Business Owner,Good,Urban,Personal,240,26190,2445,149618,Approved
LOAN01769,37,Male,No,3+,Graduate,No,Government,Poor,Rural,Personal,360,38557,5530,125982,Rejected
LOAN01770,32,Male,Yes,0,Not Graduate,No,Salaried,Average,Urban,Vehicle,240,35323,7944,131960,Approved
LOAN01771,52,Female,Yes,0,Graduate,No,Government,Poor,Urban,Vehicle,240,15381,8534,81165,Rejected
LOAN01772,35,Male,Yes,3+,Not Graduate,No,Business Owner,Good,Urban,Business,60,16686,8293,94678,Approved
LOAN01773,36,Male,No,0,Graduate,No,Business Owner,Good,Urban,Home,360,59757,7726,232204,Approved
LOAN01774,42,Male,Yes,1,Graduate,No,Business Owner,Good,Semiurban,Home,360,50588,21204,239975,Approved
LOAN01775,48,Female,No,0,Graduate,Yes,Freelancer,Good,Semiurban,Personal,120,18619,4341,87248,Approved
LOAN01776,40,Female,No,0,Graduate,Yes,Business Owner,Good,Semiurban,Vehicle,360,34300,15468,150149,Approved
LOAN01777,53,Female,Yes,0,Graduate,Yes,Salaried,Average,Urban,Home,360,26316,24412,165051,Rejected
LOAN01778,30,Female,Yes,0,Graduate,No,Salaried,Good,Urban,Business,360,59277,18429,290966,Approved
LOAN01779,60,Male,No,0,Graduate,No,Business Owner,Good,Urban,Education,120,44418,8707,107056,Approved
LOAN01780,52,Male,Yes,2,Not Graduate,No,Business Owner,Good,Urban,Home,240,22091,19457,121756,Approved
LOAN01781,53,Male,Yes,1,Graduate,No,Salaried,Good,Rural,Business,360,38335,8032,167664,Approved
LOAN01782,22,Male,Yes,3+,Not Graduate,No,Salaried,Average,Rural,Home,180,35650,6299,76141,Approved
LOAN01783,53,Male,No,0,Graduate,No,Business Owner,Good,Rural,Home,300,35694,4031,171914,Approved
LOAN01784,53,Female,No,1,Graduate,No,Government,Good,Semiurban,Education,240,28867,2424,117120,Approved
LOAN01785,61,Male,No,1,Not Graduate,No,Salaried,Good,Semiurban,Business,180,36723,3947,161053,Approved
LOAN01786,33,Male,No,3+,Not Graduate,No,Salaried,Poor,Urban,Home,240,24764,2887,90276,Rejected
LOAN01787,50,Male,No,0,Not Graduate,Yes,Government,Poor,Semiurban,Education,360,21279,4838,54604,Rejected
LOAN01788,53,Male,No,1,Graduate,Yes,Business Owner,Average,Semiurban,Home,240,20724,5409,97202,Approved
LOAN01789,33,Female,Yes,2,Graduate,Yes,Salaried,Good,Rural,Home,180,22650,6813,74220,Approved
LOAN01790,46,Male,Yes,0,Graduate,No,Government,Good,Semiurban,Home,300,43916,11786,146873,Approved
LOAN01791,42,Male,No,3+,Graduate,Yes,Business Owner,Good,Urban,Home,360,44456,31185,238148,Rejected
LOAN01792,59,Female,No,0,Graduate,No,Business Owner,Poor,Rural,Home,360,70069,3224,251844,Rejected
LOAN01793,22,Male,Yes,2,Not Graduate,No,Unemployed,Poor,Rural,Personal,360,32767,11238,105091,Rejected
LOAN01794,58,Male,Yes,3+,Not Graduate,Yes,Government,Average,Semiurban,Education,120,49793,3211,112930,Rejected
LOAN01795,59,Male,No,1,Graduate,No,Salaried,Good,Semiurban,Home,240,37093,1275,162641,Approved
LOAN01796,46,Female,No,0,Graduate,No,Salaried,Poor,Urban,Home,360,41557,5701,121900,Rejected
LOAN01797,35,Female,Yes,0,Not Graduate,Yes,Salaried,Good,Semiurban,Home,360,52248,34541,232360,Approved
LOAN01798,54,Female,Yes,3+,Graduate,No,Salaried,Average,Urban,Vehicle,360,47189,12648,225947,Approved
LOAN01799,62,Male,Yes,1,Graduate,No,Salaried,Good,Urban,Education,120,38132,3784,186715,Approved
LOAN01800,64,Female,Yes,0,Graduate,No,Salaried,Good,Semiurban,Home,240,27554,12554,56934,Approved
LOAN01801,60,Male,Yes,2,Graduate,No,Government,Good,Urban,Education,120,41114,12145,190160,Approved
LOAN01802,31,Male,Yes,1,Not Graduate,No,Government,Good,Semiurban,Business,360,67100,15724,162573,Approved
LOAN01803,23,Male,Yes,0,Graduate,No,Business Owner,Good,Rural,Home,120,39297,53219,203689,Approved
LOAN01804,26,Male,Yes,0,Graduate,No,Business Owner,Average,Urban,Business,180,30397,7927,80868,Approved
LOAN01805,29,Male,No,0,Graduate,No,Salaried,Good,Semiurban,Education,240,52556,5404,166842,Approved
LOAN01806,26,Female,No,1,Not Graduate,No,Salaried,Good,Semiurban,Home,300,19471,2207,75957,Approved
LOAN01807,29,Female,Yes,1,Not Graduate,No,Salaried,Good,Urban,Business,240,30885,32707,136962,Approved
LOAN01808,59,Male,Yes,1,Graduate,No,Freelancer,Good,Semiurban,Vehicle,300,23357,16361,122151,Approved
LOAN01809,51,Male,No,2,Graduate,No,Salaried,Poor,Semiurban,Business,360,34383,4749,101178,Rejected
LOAN01810,52,Male,Yes,2,Graduate,No,Government,Good,Semiurban,Home,240,63635,19750,244832,Approved
LOAN01811,61,Male,No,1,Graduate,No,Business Owner,Good,Rural,Business,300,48455,2071,233484,Approved
LOAN01812,32,Female,No,0,Graduate,No,Salaried,Poor,Semiurban,Education,240,15669,8049,124447,Approved
LOAN01813,28,Male,Yes,2,Graduate,No,Salaried,Average,Rural,Vehicle,240,27490,6000,107564,Approved
LOAN01814,28,Female,No,0,Graduate,No,Business Owner,Good,Semiurban,Business,360,18498,6039,79788,Approved
LOAN01815,48,Male,Yes,1,Graduate,No,Government,Average,Urban,Home,300,58468,13104,162995,Approved
LOAN01816,40,Male,Yes,1,Graduate,No,Freelancer,Average,Semiurban,Business,360,27942,25095,125435,Approved
LOAN01817,27,Male,No,0,Not Graduate,No,Salaried,Average,Urban,Vehicle,360,37577,1678,137680,Approved
LOAN01818,31,Male,Yes,3+,Graduate,No,Business Owner,Good,Semiurban,Education,360,38400,13921,161126,Approved
LOAN01819,40,Male,No,0,Graduate,No,Salaried,Poor,Semiurban,Personal,240,39840,3264,195569,Rejected
LOAN01820,36,Female,Yes,2,Not Graduate,No,Unemployed,Good,Semiurban,Personal,300,9880,12511,105261,Approved
LOAN01821,24,Male,Yes,0,Graduate,No,Freelancer,Good,Urban,Home,360,42724,8629,153933,Approved
LOAN01822,26,Female,Yes,3+,Graduate,Yes,Business Owner,Good,Semiurban,Personal,180,28373,15400,146074,Approved
LOAN01823,42,Male,No,0,Graduate,No,Salaried,Good,Urban,Education,240,53136,4887,136114,Approved
LOAN01824,46,Male,Yes,0,Graduate,No,Business Owner,Poor,Semiurban,Vehicle,360,39785,13394,155669,Rejected
LOAN01825,23,Male,Yes,0,Not Graduate,Yes,Salaried,Good,Rural,Personal,60,48255,9781,233747,Approved
LOAN01826,61,Female,No,0,Graduate,No,Salaried,Good,Rural,Business,240,26169,2171,87088,Approved
LOAN01827,62,Male,Yes,0,Not Graduate,No,Salaried,Good,Urban,Education,360,21851,8589,104928,Approved
LOAN01828,34,Female,No,1,Graduate,No,Government,Good,Semiurban,Personal,360,54212,2708,162144,Approved
LOAN01829,31,Male,Yes,0,Graduate,No,Business Owner,Poor,Semiurban,Home,360,46795,19859,223089,Rejected
LOAN01830,38,Female,No,0,Graduate,No,Salaried,Good,Rural,Home,240,40135,2530,89325,Approved
LOAN01831,32,Male,No,0,Graduate,No,Government,Good,Semiurban,Education,300,40109,2767,141775,Approved
LOAN01832,43,Female,Yes,2,Graduate,No,Salaried,Average,Urban,Personal,120,43883,2835,134335,Approved
LOAN01833,32,Female,Yes,2,Graduate,No,Salaried,Average,Semiurban,Personal,180,20302,8007,94831,Approved
LOAN01834,33,Female,No,2,Graduate,No,Salaried,Good,Semiurban,Home,360,58924,2606,224742,Approved
LOAN01835,45,Male,Yes,2,Graduate,No,Business Owner,Good,Semiurban,Personal,180,33883,9392,144625,Approved
LOAN01836,65,Male,No,0,Not Graduate,Yes,Business Owner,Average,Rural,Home,240,34321,4069,146856,Rejected
LOAN01837,39,Male,Yes,0,Graduate,No,Business Owner,Average,Urban,Medical,360,30087,4170,141221,Rejected
LOAN01838,56,Female,Yes,0,Not Graduate,No,Freelancer,Average,Rural,Business,360,11953,16372,93014,Rejected
LOAN01839,65,Female,Yes,2,Graduate,No,Salaried,Poor,Urban,Home,360,47044,7662,206413,Rejected
LOAN01840,28,Female,No,3+,Graduate,No,Government,Average,Rural,Home,360,23173,1951,81356,Approved
LOAN01841,49,Male,Yes,1,Not Graduate,No,Salaried,Average,Rural,Home,360,38125,5394,71904,Rejected
LOAN01842,52,Male,No,0,Graduate,No,Government,Poor,Semiurban,Home,180,25107,1414,108400,Approved
LOAN01843,64,Male,No,0,Graduate,No,Freelancer,Good,Semiurban,Vehicle,300,31114,2274,90289,Approved
LOAN01844,38,Female,Yes,0,Graduate,No,Freelancer,Good,Urban,Home,240,30345,15988,160236,Approved
LOAN01845,26,Female,Yes,1,Graduate,No,Business Owner,Good,Urban,Medical,240,24847,7560,132844,Approved
LOAN01846,38,Female,No,0,Graduate,No,Freelancer,Good,Urban,Business,360,32805,2380,144648,Approved
LOAN01847,39,Male,Yes,3+,Not Graduate,No,Salaried,Average,Urban,Vehicle,300,29249,23146,88665,Rejected
LOAN01848,42,Female,No,0,Graduate,No,Government,Average,Semiurban,Home,120,22738,5791,73141,Approved
LOAN01849,57,Female,Yes,3+,Not Graduate,No,Salaried,Average,Urban,Personal,240,61561,6010,254206,Rejected
LOAN01850,52,Male,Yes,2,Graduate,No,Salaried,Poor,Rural,Business,180,25320,4455,142774,Rejected
LOAN01851,61,Female,No,2,Graduate,No,Business Owner,Good,Semiurban,Personal,360,46767,10732,223334,Approved
LOAN01852,23,Female,Yes,1,Graduate,No,Freelancer,Average,Semiurban,Medical,360,49055,8634,240458,Approved
LOAN01853,48,Female,Yes,1,Not Graduate,No,Salaried,Good,Semiurban,Home,360,55037,17287,199200,Approved
LOAN01854,30,Female,Yes,1,Not Graduate,No,Government,Good,Urban,Home,300,28411,10829,148757,Approved
LOAN01855,55,Male,Yes,1,Graduate,No,Unemployed,Good,Urban,Personal,360,33209,10084,156868,Approved
LOAN01856,49,Male,Yes,1,Graduate,No,Business Owner,Average,Urban,Personal,360,33674,6316,178975,Rejected
LOAN01857,35,Female,No,3+,Graduate,Yes,Business Owner,Good,Rural,Business,360,46039,8877,68695,Approved
LOAN01858,53,Male,Yes,2,Graduate,No,Freelancer,Average,Semiurban,Education,360,32563,19651,157472,Approved
LOAN01859,27,Female,Yes,2,Graduate,No,Salaried,Good,Urban,Business,360,44637,18733,204406,Approved
LOAN01860,32,Female,No,3+,Not Graduate,No,Business Owner,Good,Rural,Home,360,32367,2639,75262,Approved
LOAN01861,50,Female,Yes,0,Graduate,No,Government,Good,Urban,Home,360,60038,13913,141086,Approved
LOAN01862,41,Female,Yes,0,Not Graduate,No,Unemployed,Good,Semiurban,Education,360,36124,2333,173860,Approved
LOAN01863,51,Male,No,1,Graduate,No,Government,Poor,Semiurban,Home,240,34220,1539,133494,Rejected
LOAN01864,44,Male,No,1,Graduate,No,Salaried,Good,Semiurban,Education,360,42310,1934,203871,Approved
LOAN01865,40,Male,Yes,2,Graduate,Yes,Salaried,Poor,Rural,Medical,360,75809,7722,158213,Rejected
LOAN01866,57,Male,No,0,Graduate,No,Salaried,Poor,Rural,Personal,360,27658,5847,82617,Rejected
LOAN01867,24,Male,Yes,1,Not Graduate,Yes,Salaried,Poor,Semiurban,Personal,360,57973,10042,192333,Rejected
LOAN01868,48,Male,Yes,1,Graduate,No,Salaried,Good,Urban,Personal,240,25137,6523,174804,Approved
LOAN01869,64,Female,Yes,0,Graduate,No,Salaried,Poor,Rural,Education,180,37039,6282,115425,Approved
LOAN01870,40,Female,Yes,1,Graduate,No,Business Owner,Good,Semiurban,Personal,240,25396,12823,156017,Approved
LOAN01871,44,Male,Yes,2,Graduate,No,Freelancer,Good,Urban,Personal,360,30727,17938,93779,Approved
LOAN01872,52,Male,Yes,0,Graduate,No,Freelancer,Good,Semiurban,Personal,180,26760,12893,108203,Approved
LOAN01873,61,Female,Yes,1,Not Graduate,No,Government,Poor,Urban,Vehicle,300,49722,5498,113677,Rejected
LOAN01874,56,Male,No,1,Graduate,No,Salaried,Good,Urban,Home,360,29035,3050,183332,Approved
LOAN01875,54,Male,Yes,0,Not Graduate,Yes,Salaried,Good,Rural,Home,360,46101,13262,144043,Approved
LOAN01876,56,Male,Yes,0,Graduate,No,Government,Good,Semiurban,Home,360,28651,16227,103372,Approved
LOAN01877,22,Female,Yes,3+,Graduate,No,Business Owner,Good,Urban,Medical,360,36225,9655,137732,Approved
LOAN01878,35,Male,Yes,0,Not Graduate,Yes,Business Owner,Good,Semiurban,Education,360,69977,6400,298844,Rejected
LOAN01879,54,Female,No,0,Graduate,No,Salaried,Average,Rural,Personal,360,25966,8016,112063,Rejected
LOAN01880,56,Male,Yes,0,Not Graduate,No,Salaried,Good,Urban,Education,360,26188,32451,107251,Approved
LOAN01881,26,Male,Yes,1,Graduate,No,Business Owner,Poor,Semiurban,Business,240,32507,21467,174518,Rejected
